order_details_id,order_id,pizza_id,quantity
2165,963,sicilian_m,1
2166,964,big_meat_s,1
2167,964,four_cheese_m,1
2168,965,green_garden_s,1
2169,965,spicy_ital_l,1
2170,965,spinach_fet_m,1
2171,965,thai_ckn_m,1
2172,966,sicilian_s,1
2173,966,spinach_fet_l,1
2174,967,mediterraneo_m,1
2175,968,hawaiian_s,1
2176,968,ital_cpcllo_s,1
2177,969,mexicana_m,1
2178,970,classic_dlx_m,1
2179,970,spicy_ital_l,1
2180,971,ckn_alfredo_m,1
2181,971,classic_dlx_m,1
2182,971,ital_supr_l,1
2183,971,sicilian_l,1
2184,972,pepperoni_l,1
2185,972,pepperoni_s,1
2186,973,mexicana_l,1
2187,974,classic_dlx_s,1
2188,975,green_garden_m,1
2189,975,mediterraneo_l,1
2190,976,pepperoni_l,1
2191,977,pep_msh_pep_m,1
2192,977,thai_ckn_l,1
2193,978,bbq_ckn_s,1
2194,978,big_meat_s,1
2195,978,brie_carre_s,2
2196,978,hawaiian_l,1
2197,978,hawaiian_s,1
2198,978,ital_supr_l,1
2199,978,ital_supr_m,1
2200,978,mediterraneo_l,1
2201,978,peppr_salami_l,1
2202,978,spicy_ital_s,1
2203,978,thai_ckn_m,1
2204,979,spin_pesto_m,1
2205,980,cali_ckn_l,1
2206,980,napolitana_s,1
2207,980,sicilian_l,1
2208,980,spinach_supr_s,1
2209,980,thai_ckn_l,1
2210,980,thai_ckn_m,1
2211,981,bbq_ckn_l,1
2212,982,four_cheese_l,1
2213,982,hawaiian_l,1
2214,982,pepperoni_l,1
2215,982,southw_ckn_l,1
2216,983,big_meat_s,1
2217,984,ital_cpcllo_s,1
2218,985,hawaiian_m,1
2219,985,ital_veggie_m,1
2220,985,soppressata_s,1
2221,986,veggie_veg_m,1
2222,987,bbq_ckn_l,1
2223,987,calabrese_l,1
2224,987,prsc_argla_s,1
2225,988,ital_veggie_l,1
2226,989,hawaiian_s,1
2227,990,pepperoni_s,1
2228,991,big_meat_s,1
2229,991,soppressata_s,1
2230,992,ital_supr_m,1
2231,993,bbq_ckn_m,1
2232,994,cali_ckn_m,1
2233,994,hawaiian_s,1
2234,994,thai_ckn_l,1
2235,994,thai_ckn_s,1
2236,995,cali_ckn_l,1
2237,996,ital_cpcllo_m,1
2238,996,ital_cpcllo_s,1
2239,996,napolitana_l,1
2240,996,spin_pesto_s,1
2241,997,mexicana_m,1
2242,998,ital_cpcllo_l,1
2243,999,southw_ckn_m,1
2244,1000,brie_carre_s,1
2245,1000,mediterraneo_l,1
2246,1001,big_meat_s,2
2247,1001,pepperoni_l,1
2248,1001,spicy_ital_l,1
2249,1002,bbq_ckn_m,1
2250,1002,ckn_pesto_m,1
2251,1003,cali_ckn_l,1
2252,1003,cali_ckn_m,1
2253,1003,pepperoni_s,1
2254,1004,the_greek_xl,1
2255,1005,bbq_ckn_l,1
2256,1005,sicilian_s,1
2257,1006,thai_ckn_l,1
2258,1006,veggie_veg_s,1
2259,1007,veggie_veg_l,1
2260,1008,classic_dlx_m,1
2261,1008,the_greek_m,1
2262,1009,classic_dlx_m,1
2263,1009,green_garden_m,1
2264,1010,big_meat_s,1
2265,1010,ckn_alfredo_l,1
2266,1010,ital_veggie_l,1
2267,1011,pep_msh_pep_s,1
2268,1012,green_garden_m,1
2269,1012,prsc_argla_l,1
2270,1013,soppressata_m,1
2271,1013,spinach_supr_m,1
2272,1014,ckn_pesto_l,1
2273,1014,pepperoni_s,1
2274,1014,prsc_argla_s,1
2275,1014,southw_ckn_l,1
2276,1015,thai_ckn_l,1
2277,1016,cali_ckn_m,1
2278,1016,hawaiian_m,1
2279,1016,sicilian_s,1
2280,1017,cali_ckn_m,1
2281,1018,bbq_ckn_l,1
2282,1018,cali_ckn_s,1
2283,1018,pep_msh_pep_s,1
2284,1019,hawaiian_s,2
2285,1019,soppressata_s,1
2286,1019,spin_pesto_s,1
2287,1020,bbq_ckn_l,1
2288,1020,bbq_ckn_s,1
2289,1020,pepperoni_m,1
2290,1020,southw_ckn_l,1
2291,1021,bbq_ckn_l,1
2292,1021,cali_ckn_l,1
2293,1021,mediterraneo_s,1
2294,1021,pepperoni_m,1
2295,1022,thai_ckn_l,1
2296,1023,ital_cpcllo_m,1
2297,1024,bbq_ckn_l,1
2298,1025,pep_msh_pep_s,1
2299,1025,pepperoni_l,1
2300,1025,veggie_veg_l,1
2301,1026,cali_ckn_l,1
2302,1026,classic_dlx_l,1
2303,1027,four_cheese_l,1
2304,1028,napolitana_l,1
2305,1028,sicilian_l,1
2306,1029,sicilian_m,1
2307,1029,the_greek_l,1
2308,1030,pepperoni_s,1
2309,1030,peppr_salami_l,1
2310,1030,sicilian_s,1
2311,1030,spicy_ital_l,1
2312,1031,classic_dlx_l,1
2313,1031,hawaiian_l,1
2314,1032,bbq_ckn_l,1
2315,1033,cali_ckn_m,1
2316,1034,bbq_ckn_m,1
2317,1034,mexicana_l,1
2318,1034,napolitana_l,1
2319,1034,napolitana_s,1
2320,1034,pepperoni_l,1
2321,1034,sicilian_m,1
2322,1034,soppressata_l,1
2323,1034,spinach_fet_s,1
2324,1035,cali_ckn_m,1
2325,1035,green_garden_l,1
2326,1035,ital_supr_m,1
2327,1035,mediterraneo_s,1
2328,1036,classic_dlx_m,1
2329,1036,ital_supr_m,1
2330,1036,mexicana_l,1
2331,1036,thai_ckn_l,1
2332,1037,big_meat_s,1
2333,1037,ckn_pesto_s,1
2334,1037,classic_dlx_m,1
2335,1037,ital_supr_m,1
2336,1038,hawaiian_l,1
2337,1038,pepperoni_l,1
2338,1039,classic_dlx_l,1
2339,1040,peppr_salami_l,1
2340,1040,thai_ckn_l,1
2341,1041,sicilian_s,1
2342,1042,pep_msh_pep_s,1
2343,1043,four_cheese_m,1
2344,1043,pepperoni_s,1
2345,1043,peppr_salami_l,1
2346,1043,prsc_argla_m,1
2347,1043,sicilian_s,2
2348,1043,southw_ckn_m,1
2349,1043,spicy_ital_s,1
2350,1043,spinach_fet_m,1
2351,1044,the_greek_xl,1
2352,1045,cali_ckn_m,1
2353,1046,classic_dlx_s,1
2354,1047,bbq_ckn_s,1
2355,1047,four_cheese_l,2
2356,1047,pepperoni_s,1
2357,1048,veggie_veg_l,1
2358,1049,bbq_ckn_l,1
2359,1050,spinach_fet_s,1
2360,1051,cali_ckn_l,1
2361,1052,peppr_salami_m,1
2362,1052,soppressata_l,1
2363,1053,cali_ckn_m,1
2364,1053,pepperoni_l,1
2365,1053,spinach_supr_m,1
2366,1054,bbq_ckn_m,1
2367,1054,pepperoni_s,1
2368,1055,big_meat_s,1
2369,1056,bbq_ckn_m,1
2370,1056,prsc_argla_m,1
2371,1056,thai_ckn_m,1
2372,1057,hawaiian_s,1
2373,1057,pepperoni_l,1
2374,1058,cali_ckn_s,1
2375,1059,bbq_ckn_m,1
2376,1059,mexicana_m,1
2377,1059,pepperoni_l,1
2378,1059,spinach_supr_l,1
2379,1060,mexicana_l,1
2380,1060,spin_pesto_s,1
2381,1061,prsc_argla_s,1
2382,1061,spinach_supr_s,1
2383,1062,ital_supr_m,2
2384,1062,napolitana_l,1
2385,1063,big_meat_s,1
2386,1063,calabrese_m,1
2387,1063,mexicana_s,1
2388,1064,prsc_argla_s,1
2389,1065,bbq_ckn_m,1
2390,1065,cali_ckn_l,1
2391,1065,ckn_pesto_l,1
2392,1065,veggie_veg_m,1
2393,1066,cali_ckn_m,1
2394,1066,classic_dlx_m,1
2395,1066,ital_veggie_s,1
2396,1066,pep_msh_pep_s,1
2397,1067,cali_ckn_l,1
2398,1067,hawaiian_l,1
2399,1067,peppr_salami_l,1
2400,1068,sicilian_m,1
2401,1068,southw_ckn_l,1
2402,1069,big_meat_s,1
2403,1069,sicilian_s,1
2404,1069,thai_ckn_s,1
2405,1070,bbq_ckn_m,1
2406,1070,pepperoni_l,1
2407,1071,pep_msh_pep_m,1
2408,1071,peppr_salami_s,1
2409,1071,spin_pesto_m,1
2410,1072,classic_dlx_s,1
2411,1072,five_cheese_l,1
2412,1072,four_cheese_m,1
2413,1073,five_cheese_l,1
2414,1073,spicy_ital_l,1
2415,1073,spin_pesto_m,1
2416,1074,ital_veggie_l,1
2417,1075,mexicana_l,1
2418,1076,ital_supr_m,1
2419,1076,pepperoni_l,1
2420,1077,ckn_alfredo_m,1
2421,1078,four_cheese_l,1
2422,1078,ital_cpcllo_l,1
2423,1079,green_garden_s,1
2424,1079,pepperoni_l,1
2425,1079,thai_ckn_s,1
2426,1080,ital_veggie_m,1
2427,1080,sicilian_l,1
2428,1080,soppressata_s,1
2429,1080,spicy_ital_m,1
2430,1081,five_cheese_l,1
2431,1082,peppr_salami_l,1
2432,1082,thai_ckn_l,1
2433,1083,southw_ckn_l,1
2434,1084,big_meat_s,1
2435,1085,hawaiian_s,1
2436,1085,southw_ckn_l,1
2437,1085,spinach_fet_l,1
2438,1086,bbq_ckn_s,1
2439,1086,mediterraneo_l,1
2440,1087,four_cheese_l,1
2441,1087,spinach_fet_m,1
2442,1088,big_meat_s,1
2443,1088,mediterraneo_l,1
2444,1088,pepperoni_l,1
2445,1088,thai_ckn_s,1
2446,1088,the_greek_xl,1
2447,1089,big_meat_s,1
2448,1089,ckn_pesto_l,1
2449,1089,spin_pesto_m,1
2450,1090,bbq_ckn_l,1
2451,1090,cali_ckn_m,1
2452,1090,hawaiian_l,1
2453,1090,ital_supr_s,1
2454,1090,ital_veggie_m,1
2455,1090,ital_veggie_s,1
2456,1090,napolitana_l,1
2457,1091,pepperoni_s,1
2458,1092,bbq_ckn_l,1
2459,1092,cali_ckn_s,1
2460,1092,hawaiian_s,1
2461,1093,classic_dlx_m,1
2462,1093,ital_supr_m,1
2463,1093,napolitana_l,1
2464,1093,pepperoni_l,1
2465,1093,prsc_argla_s,1
2466,1094,brie_carre_s,1
2467,1094,ckn_pesto_l,1
2468,1095,cali_ckn_s,1
2469,1095,four_cheese_l,1
2470,1096,ckn_pesto_l,1
2471,1096,five_cheese_l,1
2472,1096,four_cheese_l,2
2473,1096,mediterraneo_l,1
2474,1096,mediterraneo_s,1
2475,1096,napolitana_l,2
2476,1096,napolitana_m,1
2477,1096,pep_msh_pep_l,1
2478,1096,prsc_argla_l,1
2479,1096,soppressata_l,1
2480,1096,spicy_ital_l,2
2481,1096,veggie_veg_l,1
2482,1097,bbq_ckn_l,1
2483,1098,napolitana_l,1
2484,1098,the_greek_l,1
2485,1099,ital_supr_m,1
2486,1099,mediterraneo_s,1
2487,1100,ckn_alfredo_m,1
2488,1100,green_garden_s,1
2489,1100,mexicana_l,1
2490,1100,napolitana_m,1
2491,1100,thai_ckn_l,1
2492,1101,cali_ckn_l,1
2493,1102,ital_cpcllo_s,1
2494,1103,the_greek_s,1
2495,1104,cali_ckn_m,1
2496,1104,ckn_pesto_s,1
2497,1104,green_garden_s,1
2498,1104,ital_veggie_m,1
2499,1105,calabrese_m,1
2500,1105,ckn_alfredo_m,1
2501,1105,thai_ckn_l,1
2502,1106,sicilian_l,1
2503,1107,soppressata_m,1
2504,1108,sicilian_l,1
2505,1109,pep_msh_pep_l,1
2506,1109,pepperoni_l,1
2507,1110,hawaiian_l,1
2508,1110,spinach_fet_m,1
2509,1111,ital_supr_m,1
2510,1112,ckn_alfredo_s,1
2511,1112,hawaiian_l,1
2512,1112,spinach_fet_m,1
2513,1112,the_greek_xl,1
2514,1113,big_meat_s,1
2515,1113,hawaiian_m,1
2516,1114,big_meat_s,1
2517,1114,five_cheese_l,1
2518,1115,sicilian_s,1
2519,1115,thai_ckn_m,1
2520,1116,classic_dlx_s,1
2521,1116,prsc_argla_l,1
2522,1116,spicy_ital_l,1
2523,1116,spin_pesto_l,1
2524,1117,cali_ckn_m,1
2525,1118,spinach_fet_m,1
2526,1119,big_meat_s,1
2527,1119,ital_cpcllo_l,1
2528,1120,four_cheese_m,1
2529,1120,pep_msh_pep_l,1
2530,1121,big_meat_s,1
2531,1121,the_greek_xl,1
2532,1122,classic_dlx_s,1
2533,1122,southw_ckn_l,1
2534,1122,spinach_fet_l,1
2535,1122,thai_ckn_s,1
2536,1123,bbq_ckn_m,1
2537,1123,hawaiian_s,1
2538,1124,calabrese_m,1
2539,1124,ital_cpcllo_m,1
2540,1125,hawaiian_s,1
2541,1125,mexicana_l,1
2542,1126,southw_ckn_s,1
2543,1127,classic_dlx_l,1
2544,1127,pep_msh_pep_s,1
2545,1127,veggie_veg_s,1
2546,1128,cali_ckn_m,1
2547,1128,thai_ckn_l,1
2548,1129,cali_ckn_m,1
2549,1129,hawaiian_l,1
2550,1129,pep_msh_pep_s,1
2551,1130,five_cheese_l,1
2552,1130,ital_supr_l,1
2553,1131,green_garden_l,1
2554,1131,pepperoni_m,1
2555,1132,cali_ckn_s,1
2556,1132,five_cheese_l,1
2557,1132,four_cheese_l,1
2558,1132,pepperoni_s,1
2559,1133,ital_cpcllo_l,1
2560,1133,napolitana_l,1
2561,1133,pep_msh_pep_l,1
2562,1133,the_greek_m,1
2563,1134,pep_msh_pep_s,1
2564,1135,pepperoni_l,1
2565,1136,ital_supr_l,1
2566,1136,thai_ckn_m,1
2567,1136,veggie_veg_s,1
2568,1137,soppressata_l,1
2569,1137,veggie_veg_m,1
2570,1138,mexicana_l,1
2571,1139,ital_supr_s,1
2572,1139,sicilian_s,1
2573,1139,spicy_ital_l,1
2574,1139,the_greek_s,1
2575,1140,ital_cpcllo_l,1
2576,1140,ital_veggie_m,1
2577,1140,mexicana_m,1
2578,1140,pepperoni_m,1
2579,1140,the_greek_xl,1
2580,1141,spinach_fet_m,1
2581,1142,sicilian_l,2
2582,1143,big_meat_s,1
2583,1143,five_cheese_l,1
2584,1143,ital_supr_l,1
2585,1144,mexicana_l,1
2586,1144,prsc_argla_m,1
2587,1145,ckn_pesto_s,1
2588,1145,mediterraneo_m,1
2589,1145,spicy_ital_m,1
2590,1145,spinach_supr_m,1
2591,1146,spinach_supr_m,1
2592,1147,soppressata_s,1
2593,1148,big_meat_s,1
2594,1148,ital_supr_m,1
2595,1149,green_garden_m,1
2596,1149,prsc_argla_l,1
2597,1150,cali_ckn_s,1
2598,1150,ckn_pesto_s,1
2599,1150,classic_dlx_m,1
2600,1150,classic_dlx_s,1
2601,1150,five_cheese_l,1
2602,1150,green_garden_m,2
2603,1150,ital_supr_l,1
2604,1150,napolitana_m,1
2605,1150,napolitana_s,1
2606,1150,soppressata_l,1
2607,1150,southw_ckn_m,2
2608,1150,thai_ckn_s,1
2609,1151,four_cheese_l,1
2610,1152,ckn_alfredo_m,1
2611,1153,big_meat_s,1
2612,1153,classic_dlx_l,1
2613,1153,five_cheese_l,1
2614,1153,ital_cpcllo_l,1
2615,1153,ital_supr_s,1
2616,1153,napolitana_l,1
2617,1153,peppr_salami_m,1
2618,1153,sicilian_s,1
2619,1153,soppressata_m,1
2620,1153,southw_ckn_m,1
2621,1153,spicy_ital_m,1
2622,1154,five_cheese_l,1
2623,1154,pepperoni_s,1
2624,1154,prsc_argla_l,2
2625,1155,hawaiian_l,1
2626,1156,ital_cpcllo_m,1
2627,1157,big_meat_s,1
2628,1157,napolitana_s,1
2629,1158,cali_ckn_l,1
2630,1158,cali_ckn_m,1
2631,1158,thai_ckn_m,1
2632,1159,cali_ckn_l,1
2633,1160,cali_ckn_l,1
2634,1160,ital_supr_m,1
2635,1160,pep_msh_pep_s,1
2636,1161,thai_ckn_l,1
2637,1162,calabrese_s,1
2638,1162,spinach_supr_s,1
2639,1163,cali_ckn_s,1
2640,1164,pep_msh_pep_l,1
2641,1164,veggie_veg_m,1
2642,1165,five_cheese_l,1
2643,1165,ital_supr_l,1
2644,1166,veggie_veg_s,1
2645,1167,prsc_argla_l,1
2646,1168,veggie_veg_m,1
2647,1169,ital_cpcllo_l,1
2648,1169,ital_veggie_m,1
2649,1169,pepperoni_m,1
2650,1170,bbq_ckn_m,1
2651,1171,classic_dlx_s,1
2652,1172,classic_dlx_m,1
2653,1172,the_greek_s,1
2654,1173,four_cheese_l,1
2655,1173,veggie_veg_s,1
2656,1174,soppressata_l,1
2657,1174,spinach_supr_s,1
2658,1175,ital_cpcllo_s,1
2659,1175,peppr_salami_m,1
2660,1175,sicilian_l,1
2661,1175,soppressata_l,1
2662,1176,classic_dlx_m,1
2663,1176,peppr_salami_m,1
2664,1176,sicilian_s,1
2665,1176,spicy_ital_s,1
2666,1177,classic_dlx_m,1
2667,1177,pepperoni_s,1
2668,1178,spicy_ital_l,1
2669,1179,soppressata_l,1
2670,1180,brie_carre_s,1
2671,1180,five_cheese_l,1
2672,1181,cali_ckn_l,1
2673,1182,bbq_ckn_m,1
2674,1182,brie_carre_s,1
2675,1182,five_cheese_l,1
2676,1182,spin_pesto_l,1
2677,1183,cali_ckn_l,1
2678,1183,pepperoni_l,1
2679,1184,spinach_supr_l,1
2680,1185,hawaiian_l,1
2681,1186,four_cheese_l,1
2682,1186,thai_ckn_l,1
2683,1187,southw_ckn_m,1
2684,1188,spinach_supr_l,1
2685,1189,bbq_ckn_m,1
2686,1190,classic_dlx_m,1
2687,1190,peppr_salami_l,1
2688,1191,ital_supr_l,1
2689,1191,napolitana_m,1
2690,1192,thai_ckn_l,1
2691,1193,cali_ckn_m,1
2692,1193,peppr_salami_l,1
2693,1193,sicilian_s,1
2694,1193,veggie_veg_s,1
2695,1194,peppr_salami_l,1
2696,1194,spicy_ital_m,1
2697,1195,cali_ckn_s,1
2698,1195,five_cheese_l,1
2699,1195,southw_ckn_s,1
2700,1196,five_cheese_l,1
2701,1196,spinach_fet_l,1
2702,1197,green_garden_s,1
2703,1198,mediterraneo_s,1
2704,1199,ckn_alfredo_m,1
2705,1200,ckn_alfredo_m,1
2706,1200,prsc_argla_m,1
2707,1201,five_cheese_l,1
2708,1201,spicy_ital_l,1
2709,1202,big_meat_s,1
2710,1203,ital_supr_l,1
2711,1204,big_meat_s,1
2712,1204,hawaiian_l,1
2713,1204,sicilian_s,1
2714,1204,veggie_veg_m,1
2715,1205,veggie_veg_m,1
2716,1206,cali_ckn_s,1
2717,1206,classic_dlx_m,1
2718,1206,five_cheese_l,1
2719,1206,hawaiian_l,1
2720,1206,ital_cpcllo_m,1
2721,1206,ital_supr_m,1
2722,1206,prsc_argla_l,1
2723,1206,sicilian_l,1
2724,1206,sicilian_s,1
2725,1206,thai_ckn_l,1
2726,1207,calabrese_m,1
2727,1207,spinach_supr_s,1
2728,1208,ital_cpcllo_s,1
2729,1209,four_cheese_l,2
2730,1209,veggie_veg_s,1
2731,1210,cali_ckn_m,1
2732,1211,spin_pesto_s,1
2733,1212,mediterraneo_s,1
2734,1212,pepperoni_l,1
2735,1213,pepperoni_s,1
2736,1213,southw_ckn_s,1
2737,1214,bbq_ckn_m,1
2738,1214,cali_ckn_m,1
2739,1214,four_cheese_l,1
2740,1214,ital_cpcllo_l,2
2741,1214,ital_supr_l,1
2742,1214,ital_supr_m,1
2743,1214,ital_veggie_l,1
2744,1214,mexicana_m,1
2745,1214,southw_ckn_l,1
2746,1214,veggie_veg_m,1
2747,1214,veggie_veg_s,1
2748,1215,spinach_fet_l,1
2749,1216,bbq_ckn_m,1
2750,1217,cali_ckn_s,1
2751,1218,pepperoni_l,1
2752,1218,peppr_salami_l,1
2753,1218,spicy_ital_s,1
2754,1218,spinach_fet_s,1
2755,1219,pep_msh_pep_s,1
2756,1219,sicilian_l,1
2757,1219,the_greek_l,1
2758,1219,veggie_veg_m,1
2759,1220,calabrese_m,1
2760,1221,ckn_pesto_s,1
2761,1221,pepperoni_s,1
2762,1222,classic_dlx_m,1
2763,1222,thai_ckn_l,1
2764,1223,prsc_argla_m,1
2765,1224,napolitana_s,1
2766,1224,thai_ckn_l,1
2767,1225,pepperoni_s,1
2768,1225,sicilian_s,1
2769,1226,big_meat_s,1
2770,1226,four_cheese_l,1
2771,1226,ital_cpcllo_m,1
2772,1226,napolitana_s,1
2773,1227,hawaiian_s,1
2774,1228,ital_veggie_m,1
2775,1228,napolitana_s,1
2776,1229,hawaiian_s,1
2777,1230,ital_veggie_l,1
2778,1230,pep_msh_pep_m,1
2779,1230,spinach_supr_s,1
2780,1230,thai_ckn_l,1
2781,1231,cali_ckn_m,1
2782,1231,spicy_ital_m,1
2783,1232,pepperoni_m,1
2784,1232,prsc_argla_l,1
2785,1232,soppressata_l,1
2786,1232,veggie_veg_m,1
2787,1233,cali_ckn_m,1
2788,1233,four_cheese_l,1
2789,1233,green_garden_s,1
2790,1233,ital_cpcllo_s,1
2791,1234,hawaiian_m,1
2792,1234,spinach_fet_m,1
2793,1235,green_garden_m,1
2794,1235,pep_msh_pep_m,1
2795,1235,thai_ckn_l,1
2796,1236,mediterraneo_l,1
2797,1237,calabrese_m,1
2798,1237,sicilian_s,1
2799,1238,ckn_pesto_l,1
2800,1238,five_cheese_l,1
2801,1238,mediterraneo_s,1
2802,1238,thai_ckn_s,1
2803,1239,cali_ckn_s,1
2804,1240,ckn_alfredo_m,1
2805,1240,soppressata_s,1
2806,1240,veggie_veg_m,1
2807,1241,bbq_ckn_l,1
2808,1241,ckn_pesto_s,1
2809,1241,spinach_fet_l,1
2810,1242,sicilian_m,1
2811,1242,sicilian_s,1
2812,1242,thai_ckn_l,1
2813,1242,the_greek_xl,1
2814,1243,peppr_salami_m,1
2815,1243,spicy_ital_s,1
2816,1244,bbq_ckn_s,1
2817,1244,brie_carre_s,1
2818,1244,napolitana_m,1
2819,1244,pepperoni_l,1
2820,1245,ckn_alfredo_m,1
2821,1246,big_meat_s,1
2822,1246,five_cheese_l,1
2823,1246,spinach_supr_s,1
2824,1247,classic_dlx_m,1
2825,1247,four_cheese_l,1
2826,1247,hawaiian_s,1
2827,1248,spinach_supr_s,1
2828,1249,four_cheese_l,1
2829,1249,spinach_supr_s,1
2830,1250,big_meat_s,1
2831,1250,ital_veggie_m,1
2832,1250,pepperoni_m,1
2833,1250,peppr_salami_m,1
2834,1251,peppr_salami_m,1
2835,1252,cali_ckn_l,1
2836,1253,mediterraneo_l,1
2837,1253,southw_ckn_m,1
2838,1254,brie_carre_s,1
2839,1254,sicilian_l,1
2840,1255,ital_veggie_s,1
2841,1255,spinach_fet_s,1
2842,1255,veggie_veg_s,1
2843,1256,ital_supr_s,1
2844,1257,four_cheese_m,1
2845,1257,sicilian_m,1
2846,1257,veggie_veg_m,1
2847,1258,cali_ckn_m,1
2848,1259,bbq_ckn_s,1
2849,1260,veggie_veg_s,1
2850,1261,big_meat_s,1
2851,1261,ckn_pesto_s,1
2852,1261,pepperoni_s,1
2853,1261,the_greek_xl,1
2854,1262,mexicana_s,1
2855,1263,five_cheese_l,1
2856,1264,spicy_ital_l,1
2857,1264,spinach_fet_m,1
2858,1265,bbq_ckn_m,1
2859,1265,five_cheese_l,1
2860,1265,hawaiian_s,1
2861,1265,ital_veggie_l,1
2862,1265,mediterraneo_m,1
2863,1265,napolitana_l,1
2864,1265,pep_msh_pep_s,2
2865,1265,southw_ckn_s,1
2866,1265,spin_pesto_s,1
2867,1265,thai_ckn_m,1
2868,1265,veggie_veg_m,1
2869,1266,bbq_ckn_m,1
2870,1266,ckn_pesto_m,1
2871,1267,pep_msh_pep_m,1
2872,1268,hawaiian_l,1
2873,1268,ital_supr_m,1
2874,1268,thai_ckn_l,1
2875,1269,calabrese_m,1
2876,1270,veggie_veg_m,1
2877,1271,classic_dlx_m,2
2878,1271,napolitana_s,1
2879,1271,southw_ckn_l,1
2880,1272,ckn_pesto_s,1
2881,1272,mexicana_s,1
2882,1273,big_meat_s,1
2883,1274,bbq_ckn_m,1
2884,1274,bbq_ckn_s,1
2885,1274,cali_ckn_l,1
2886,1274,ckn_alfredo_l,1
2887,1274,ckn_pesto_l,1
2888,1274,classic_dlx_s,1
2889,1274,four_cheese_l,1
2890,1274,hawaiian_s,1
2891,1274,ital_veggie_l,1
2892,1274,sicilian_m,1
2893,1274,spinach_fet_l,2
2894,1274,thai_ckn_s,1
2895,1274,veggie_veg_m,1
2896,1275,ital_veggie_m,1
2897,1276,ital_veggie_m,1
2898,1277,classic_dlx_m,1
2899,1277,spinach_supr_m,1
2900,1278,bbq_ckn_l,1
2901,1278,spinach_fet_m,1
2902,1278,thai_ckn_l,1
2903,1278,the_greek_m,1
2904,1279,spicy_ital_l,1
2905,1279,spicy_ital_m,1
2906,1280,four_cheese_l,1
2907,1281,sicilian_m,1
2908,1282,big_meat_s,1
2909,1282,pepperoni_s,1
2910,1283,ckn_pesto_m,1
2911,1283,classic_dlx_s,1
2912,1283,ital_supr_s,1
2913,1283,spicy_ital_s,1
2914,1284,cali_ckn_s,1
2915,1284,hawaiian_m,1
2916,1285,pepperoni_s,1
2917,1285,spin_pesto_s,1
2918,1286,hawaiian_l,1
2919,1286,pepperoni_m,1
2920,1287,classic_dlx_s,1
2921,1288,ckn_alfredo_m,1
2922,1289,bbq_ckn_l,1
2923,1289,classic_dlx_m,1
2924,1290,bbq_ckn_m,1
2925,1290,pep_msh_pep_s,1
2926,1290,spicy_ital_l,1
2927,1290,the_greek_l,1
2928,1291,napolitana_l,1
2929,1291,pepperoni_m,1
2930,1291,spicy_ital_s,1
2931,1291,the_greek_m,1
2932,1292,five_cheese_l,1
2933,1292,hawaiian_s,1
2934,1293,pep_msh_pep_s,1
2935,1294,hawaiian_l,1
2936,1294,ital_veggie_l,1
2937,1295,cali_ckn_m,1
2938,1295,cali_ckn_s,1
2939,1295,ital_supr_l,1
2940,1296,ckn_alfredo_m,1
2941,1296,four_cheese_m,1
2942,1297,classic_dlx_s,1
2943,1297,mediterraneo_s,1
2944,1297,sicilian_l,1
2945,1297,spicy_ital_s,1
2946,1298,five_cheese_l,1
2947,1298,napolitana_s,1
2948,1298,the_greek_xl,1
2949,1299,ital_supr_m,1
2950,1299,pepperoni_s,1
2951,1299,sicilian_s,1
2952,1300,pepperoni_s,1
2953,1300,southw_ckn_s,1
2954,1301,bbq_ckn_s,1
2955,1301,classic_dlx_s,1
2956,1301,thai_ckn_l,1
2957,1301,the_greek_xl,1
2958,1302,hawaiian_l,1
2959,1302,hawaiian_s,1
2960,1303,big_meat_s,1
2961,1303,mexicana_l,1
2962,1303,mexicana_m,1
2963,1303,peppr_salami_s,1
2964,1304,pepperoni_m,1
2965,1305,sicilian_s,1
2966,1306,five_cheese_l,1
2967,1306,southw_ckn_s,1
2968,1307,brie_carre_s,1
2969,1308,calabrese_l,1
2970,1309,classic_dlx_s,1
2971,1310,cali_ckn_m,1
2972,1310,spinach_fet_m,1
2973,1311,five_cheese_l,1
2974,1311,thai_ckn_s,1
2975,1312,spinach_fet_s,1
2976,1313,pepperoni_l,1
2977,1314,classic_dlx_s,1
2978,1314,napolitana_l,1
2979,1314,veggie_veg_m,1
2980,1315,prsc_argla_l,1
2981,1315,spin_pesto_s,1
2982,1316,napolitana_l,1
2983,1317,thai_ckn_l,1
2984,1318,ital_supr_l,1
2985,1318,thai_ckn_m,1
2986,1319,pepperoni_s,1
2987,1319,peppr_salami_l,1
2988,1319,spin_pesto_m,1
2989,1320,five_cheese_l,1
2990,1320,southw_ckn_s,1
2991,1321,five_cheese_l,1
2992,1321,napolitana_s,1
2993,1321,peppr_salami_s,1
2994,1322,cali_ckn_l,1
2995,1322,peppr_salami_l,1
2996,1323,five_cheese_l,1
2997,1323,hawaiian_l,1
2998,1323,hawaiian_m,1
2999,1323,ital_cpcllo_m,1
3000,1323,mexicana_m,1
3001,1323,pep_msh_pep_l,1
3002,1323,sicilian_s,2
3003,1323,southw_ckn_s,1
3004,1323,the_greek_m,1
3005,1324,calabrese_m,1
3006,1324,napolitana_s,1
3007,1324,prsc_argla_l,1
3008,1325,classic_dlx_s,1
3009,1325,mexicana_m,1
3010,1325,pep_msh_pep_m,1
3011,1326,ckn_alfredo_l,1
3012,1326,four_cheese_l,1
